	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
ABC_transporter_of_unknown_substrate_X	0.0139387941965142	0.0135147045073988	0.0186282300081576	0.0111475060420889	0.015355195550166	0.0160353434131699	0.00582772198326967	0.0159374900455896	0.0168166121664575	0.0171385350508188	0.00882097715046104	0.0104117538422273	0.00696470408793955	0.0123198141853879	0.0117435544387194	0.0165919247336689	0.0133598980462485	0.0142406433438942	0.0134948065090059	0.0159434312315566	0.0161782386970159	0.0178590545053463	0.0189267712754908	0.00999967408635493	0.015297559554955	0.0181205833624786	0.00879750402022221	0.0057768268602204	0.00909583221810467	0.00888111973125435
ABC_transporter_oligopeptide_(TC_3.A.1.5.1)	0.0465778199490177	0.00190901416827491	0.00198630763152319	0.0442400278961018	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.0224387769662304	0.0159278490595149	0.0516545203637079	0.0175518703556784	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.0469231341511955	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.0168138314268829	0	0.00300871604101743
ABC_transporter_peptide_(TC_3.A.1.5.5)	0.0123159980640611	0.00190901416827491	0.00198630763152319	0.0106193397902761	0.0205649185071676	0.0204389263776871	0.00252212076301879	0.0157154194459931	0.0156036021936376	0.0167306299645092	0.00246399602440251	0.00404259284056907	0.0105113061568115	0.0107681999719682	0.000252437628342223	0.0165919247336689	0.0142195177212385	0.0142060716508208	0.0167524092129086	0.0107891241311517	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.0138765117014718	0.015297559554955	0.0181205833624786	0.00876983348832782	0.00892276640416221	0.00798771689683171	0.00891875128325843
ABC-type_iron_transport_system	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.00252134743519324	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Accessory_colonization_factor	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0144814728292976	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Acetoin,_butanediol_metabolism	0.0780093226206618	0.0728738065441726	0.0667522268706965	0.0616985759853304	0.0709543440417979	0.0761579777583951	0.0636713553714386	0.0157154194459931	0.0817520474283784	0.0157587079687345	0.0771458643091099	0.0746986429514064	0.0559398687669526	0.0765939327968076	0.0615845603957941	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0836174498813295	0.0700379781927197	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.0678527472297381	0.015297559554955	0.0181205833624786	0.0595821535570603	0.0642528520053343	0.066791870604882	0.0699778259874809
Acetone_carboxylase	0.00296696901780444	0.00191869162530149	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Acetyl-CoA_fermentation_to_Butyrate	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.0100021405153918	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.0115167017543685	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Acid_resistance_mechanisms	0.00296696901780444	0.0129280086751625	0.0146939359314913	0.0133271394975365	0.0140202543904307	0.0149360948975884	0.00252212076301879	0.108228218416666	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.0159789188722036	0.0187877308927089	0.0165116826318514	0.0165919247336689	0.0604253468786922	0.088503782946719	0.015373026238126	0.00257229434289995	0.0160364941338146	0.120329145651217	0.0189267712754908	0.00935601645413962	0.015297559554955	0.123784701146739	0.0235993938815948	0.00261515761855888	0.0127703074850211	0.00300871604101743
Acyl-CoA_thioesterase_II	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.012968237010898	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Adaptation_to_d-cysteine	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0130877699242842	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Adenosyl_nucleosidases	0.0295420508151898	0.0253913636432668	0.0246345598922928	0.0155118271754894	0.0223302631097831	0.0264073736126375	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.0212330386220281	0.0180688527453094	0.0213873276342531	0.0152305637708828	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.02500779147442	0.017249857065268	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.0169342991162119	0.015297559554955	0.0181205833624786	0.0199930012246926	0.0197605281330417	0.02284750570679	0.0200972038060708
Adhesins_in_Staphylococcus	0.00296696901780444	0.00191506257891652	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Adhesion_of_Campylobacter	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0222819538204472	0.0183853669154211	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms	0.00520250233301275	0.00342958460357601	0.00337495771615613	0.00184900018780552	0.00257658637973402	0.00385246326146063	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00729114686865354	0.00640215045893815	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.00310185123729319	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00972169978549485	0.00261515761855888	0.00208069671876622	0.0103487502594135
Alanine_biosynthesis	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.06880228571665	0.000477506487184673	0.00212836718807109	0.0507955998219393	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.0225494231138795	0.0575407260821111	0.069254947469029	0.0657004865995535	0.0707485998156957	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.0752185891689711	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.0543911617736726	0.0500401962434817	0	0.0543739029489885
Alkaloid_biosynthesis_from_L-lysine	0.00396147018747152	0.00211949885860299	0.00264910169416079	0.000594289450843511	0.00129458254185026	0.00300908378097454	0.00686035670074628	0.0157154194459931	0.00703795056422353	0.0159198556571531	0.00743175902333779	0.00719030724094598	0.00293490302209013	0.00392952461972788	0.00328499601320259	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.00179567281765451	0.00314972704600728	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00529054909590565	0.015297559554955	0.0181205833624786	0.0078142777869082	0.00588693474425836	0.000835792529974854	0.00809462029436905
Alkylphosphonate_utilization	0.00765823807327371	0.00685782375524132	0.00727450336623751	0.00460355145324073	0.00522690490634649	0.00693497133662268	0.00651370736924209	0.0157154194459931	0.0107754847728195	0.0157587079687345	0.00246399602440251	0.00838411831735486	0.00761525493265067	0.0091887252823408	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.00592859284520619	0.00703017501612984	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00817956252996202	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00640601476900876	0.00390663985857614	0.00300871604101743
Allantoin_Utilization	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0155801583310601	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0179047796687313	0.0189267712754908	0.00299389924111169	0.015431078048668	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Alpha-acetolactate_operon	0.00598278483917754	0.00484975142222635	0.00457184796519101	0.00320605893050158	0.00268936589150476	0.00417202501773856	0.00563757678033489	0.0157154194459931	0.00771340855372883	0.0157587079687345	0.00594463731009892	0.00651479016501253	0.00515447565048253	0.00786642421924701	0.00225490719931567	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.00547054148587734	0.00429832962463943	0.0160445938231404	0.0178590545053463	0.0189267712754908	0.00578032456926228	0.015297559554955	0.0181205833624786	0.00474100404450456	0.00492917092754719	0.00254628084582428	0.00505210931483906
alpha-Fimbriae	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0181435666330754	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Aminoglycoside_adenylyltransferases	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00258356743254847	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Aminopeptidases_(EC_3.4.11.-)	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.0300741606682692	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00866905779269544	0.0152130212775939	0.034884177840125	0.00343660850220508	0.0352249627507971	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.0231621994776635	0.0308254966067615	0	0.0240692141201016
Ammonia_assimilation	0.0519871403905281	0.068933871852227	0.0698744373482864	0.0616758319840562	0.05283481942108	0.0610595083870367	0.0468435049117101	0.0157154194459931	0.079265517704512	0.0157587079687345	0.0410532008897302	0.0686157363767889	0.0467418026570093	0.0600255219073779	0.0537449208794615	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0575806811753694	0.0663817394500509	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.0805951827713579	0.015297559554955	0.0181205833624786	0.0556012863685206	0.0471564183282017	0.0452143679616575	0.065221197814165
AMP_to_3-phosphoglycerate	0.00302441312868773	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Anaerobic_benzoate_metabolism	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00473365573869106	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00866965014231531	0.00343660850220508	0.00585588994365986	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.0109938432705906	0	0.00300871604101743
Anaerobic_Oxidative_Degradation_of_L-Ornithine	0.00988539412231155	0.00771911743060678	0.00544828050238752	0.00603515997789123	0.00703828196274598	0.00820443315881268	0.00356353141293854	0.0157154194459931	0.0112694134276453	0.0157587079687345	0.00574207816641145	0.00691272719048215	0.00371352124323593	0.00530540352168285	0.000463072035663635	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.00934515401170704	0.00907060424251127	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00504566135922733	0.015297559554955	0.0181205833624786	0.00283911615229678	0.00463030667087272	0.00554183155010351	0.00321757115464008
Anaerobic_respiratory_reductases	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.0202275644670617	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.0152961177770039	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.00699850946830753	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0275689051250966	0.00257229434289995	0.0208922578846269	0.0178590545053463	0.0189267712754908	0.0200185608808631	0.0157763844979257	0.0221587025134694	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Archaeal_membrane_bound_hydrogenases	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0158040307561023	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.016950755396799	0.0127062819028389	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160931919590951	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181771396531087	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
Arginine_and_Ornithine_Degradation	0.11735255481417	0.122196175962257	0.128062608132817	0.112119499699058	0.123231100181571	0.12716266962123	0.103278601142754	0.266215587843877	0.138572136387222	0.0157587079687345	0.0824242179950326	0.0838826391522994	0.126113719848321	0.112056032782242	0.112191640806894	0.0165919247336689	0.169714035262339	0.221994518546633	0.104203616567148	0.128550323730585	0.20884554868963	0.0178590545053463	0.0189267712754908	0.136254194165853	0.182135823578301	0.0181205833624786	0.0794717318827482	0.100833137924613	0.0999261501378039	0.0814008835983198
Arginine_Biosynthesis_extended	0.0520433877491014	0.0581507653603622	0.0685668669256849	0.0591588291763741	0.0505792291856651	0.060959576703802	0.074315098769565	0.0157154194459931	0.0722083889183265	0.0157587079687345	0.0742779644330681	0.0814202005015051	0.0649627261349024	0.0638788400782736	0.0739990061149775	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0605078176017655	0.0623384579627831	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.0796536887026419	0.015297559554955	0.0181205833624786	0.0610911198963677	0.0717034854919032	0.0654164522672658	0.0612397796121332
Arginine_Deiminase_Pathway	0.0459076386553792	0.0491821820609809	0.048756402836014	0.0438571705413189	0.0486826920897653	0.0473062732130682	0.0232333213288385	0.0382805115968273	0.0522373476952865	0.0460242581998537	0.0281012316437804	0.0295192368472022	0.00293490302209013	0.0386865402457492	0.0465790229262734	0.0327008584320481	0.0126859358750285	0.0357348077919758	0.0463500566369389	0.0570601468762446	0.0355324463409959	0.0178590545053463	0.0390843611440285	0.00299389924111169	0.015297559554955	0.0181205833624786	0.022819084882173	0.04226098684899	0.0368514228869542	0.0233824382960272
Aromatic_Amin_Catabolism	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000797721906685287	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0157429265535434	0.0142060716508208	0.0013731779565384	0.00307332054950067	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00262389633951428	0.000693983887501643	0.00300871604101743
Aromatic_amino_acid_degradation	0.0160558490330257	0.0109864688592052	0.0150131066645673	0.011253644714702	0.0110822330276684	0.0125761697627386	0.00821623826321202	0.0157154194459931	0.0203360297326091	0.0157587079687345	0.0181336337814926	0.0178109970624037	0.0143022576371631	0.0171932544082003	0.00783816169475317	0.051607816944121	0.0273859409680537	0.0142060716508208	0.0130608080749386	0.0161538622383289	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.0139294604012942	0.015297559554955	0.0181205833624786	0.0105370581253162	0.0155554556093062	0.0111765289368709	0.0104578817602254
Arsenic_resistance	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000477506487184673	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00286863138631746	0.00261515761855888	0	0.00319875537863804
At1g26220_At1g32070	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.0167798999947801	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
At1g54520	0.00296696901780444	0.00190901416827491	0.00198630763152319	0.000309989434915568	0.000937831025024441	0.00212836718807109	0.00252212076301879	0.0157154194459931	0.00626539548872684	0.0157587079687345	0.00246399602440251	0.00404259284056907	0.00293490302209013	0.00343660850220508	0.000252437628342223	0.0165919247336689	0.0126859358750285	0.0142060716508208	0.0013731779565384	0.00257229434289995	0.0160364941338146	0.0178590545053463	0.0189267712754908	0.00299389924111169	0.015297559554955	0.0181205833624786	0.00267862706730932	0.00261515761855888	0	0.00300871604101743
