	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
ABC_transporter_of_unknown_substrate_X	0.0208324291665981	0.018540032440968	0.0269532192861063	0.0114936250098612	0.0176117427153736	0.0216729568165691	0.00520126591182017	0.119135467658553	0.0387408098355097	0.111494929147891	0.0126655319953162	0.0160295667332775	0.00779799714329633	0.018540032440968	0.0128919389090436	1.0048276624352e-05	0.027082457226945	0.083469911504614	0.0154653666904761	0.0249341570639705	0.0990089833730953	0	5.02413831217601e-05	0.0123684664555388	0	3.92844857388231e-05	0.0103042938851533	0.00520126591182017	0.00779799714329633	0.0103042938851533
ABC_transporter_oligopeptide_(TC_3.A.1.5.1)	0.0807777750934864	0	0	0.0651556980462943	0	0	0	0	0	0	0	0.0402527547777952	0.0224469948063237	0.0847958029845092	0.0219264085599344	1.0048276624352e-05	0	0	0	0.0723349779012742	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0.0254234226183286	0	0
ABC_transporter_peptide_(TC_3.A.1.5.5)	0.0176117427153736	0	0	0.0105744214918527	0.0243788294356353	0.0301591540120738	0	0	0.0373800166288288	0.108707494453672	0	0	0.0136255699991812	0.0154653666904761	0	1.0048276624352e-05	0.0387408098355097	0	0.0216729568165691	0.0176117427153736	0	0	5.02413831217601e-05	0.0197465739118091	0	3.92844857388231e-05	0.0101187214572823	0.0107937732326311	0.00628562461477152	0.0111845870553825
ABC-type_iron_transport_system	0	0	0	0	0.000887669032857651	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Accessory_colonization_factor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0424736377048966	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Acetoin,_butanediol_metabolism	0.125124347423226	0.117922726187241	0.10638399082913	0.095892200378029	0.112672180961338	0.120459274655531	0.101146380086967	0	0.153430984053385	0	0.125124347423226	0.125124347423226	0.0857492134016645	0.128450113192767	0.0884552998138503	1.0048276624352e-05	0	0	0.128450113192767	0.107375563318146	0	0	5.02413831217601e-05	0.114924277683911	0	3.92844857388231e-05	0.0933954174299972	0.101146380086967	0.101970124977044	0.109659729008669
Acetone_carboxylase	0	0.000726522468908601	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Acetyl-CoA_fermentation_to_Butyrate	0	0	0	0	0	0	0.0142016355601241	0	0	0	0.0150386356236206	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Acid_resistance_mechanisms	0	0.0168154702411736	0.0208324291665981	0.0143884907467131	0.0142016355601241	0.0200810532475282	0	0.25780874024756	0	0	0	0	0.0227561396573623	0.0301591540120738	0.0202220498099486	1.0048276624352e-05	0.145321276541614	0.206908660524105	0.019428770439424	0	0	0.298664926105615	5.02413831217601e-05	0.0118880733156469	0	0.310667913223083	0.0349021543718876	0	0.0116952319217072	0
Acyl-CoA_thioesterase_II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.019428770439424	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Adaptation_to_d-cysteine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0208324291665981	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Adenosyl_nucleosidases	0.0440790102404766	0.0336208922057229	0.0349021543718876	0.0165829702235357	0.0265835709822019	0.0366646648504228	0	0	0	0	0	0.0391854995244172	0.0272116951677838	0.0331196542366634	0.0178339806632675	1.0048276624352e-05	0	0	0.0319544817344779	0.0272116951677838	0	0	5.02413831217601e-05	0.024101005276628	0	3.92844857388231e-05	0.0272116951677838	0.028880457363345	0.0269532192861063	0.0292303298036802
Adhesins_in_Staphylococcus	0	0.000583227630451751	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Adhesion_of_Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15090437696516	0.0661317705341343	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms	0.00620085564282353	0.00298070367439821	0.00320850024340347	0.000887669032857651	0.000929358691192728	0.00342560715642537	0	0	0	0	0	0.00918465931745691	0.00672272464793084	0	0	1.0048276624352e-05	0	0	0.0019512898032013	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.0118880733156469	0	0.00039797589226024	0.0138804113978243
Alanine_biosynthesis	0	0	0	0.108707494453672	0	0	0.0785458818207221	0	0	0	0.0366646648504228	0.0933954174299972	0.107375563318146	0.10638399082913	0.103102052649121	1.0048276624352e-05	0	0	0	0.117922726187241	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.0840699753432395	0.0813306441009454	0	0.0847958029845092
Alkaloid_biosynthesis_from_L-lysine	0.0042475348049854	0.00170970357797751	0.00218143809652289	0.000379055201169705	0.000467244863032369	0.00231003465800263	0.00779799714329633	0	0.0146510286976642	0.0948161261584647	0.00958274210627699	0.00905403172134034	0	0.00596600390086926	0.00121145871259342	1.0048276624352e-05	0	0	0.000981524212391492	0.00456074172529765	0	0	5.02413831217601e-05	0.00691075569667802	0	3.92844857388231e-05	0.0084437592612507	0.00546145213845499	0.000124534492206065	0.00918465931745691
Alkylphosphonate_utilization	0.00990364557889725	0.00792712818757524	0.0084437592612507	0.00331347266516	0.00354821751055443	0.00760162816288214	0.00726661434436385	0	0.024101005276628	0	0	0.0124953526720612	0.00940091105800015	0.0136255699991812	0	1.0048276624352e-05	0	0	0.00508410728224262	0.0105744214918527	0	0	5.02413831217601e-05	0.0101187214572823	0	3.92844857388231e-05	0	0.00691075569667802	0.00125218630189	0
Allantoin_Utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0506972969494501	0	0	0	0	0.0697300156346908	5.02413831217601e-05	0	0.0840699753432395	3.92844857388231e-05	0	0	0	0
Alpha-acetolactate_operon	0.00747484884291957	0.00456074172529765	0.00465042793899798	0.00147891390529692	0.00106725525337798	0.00393550374683132	0.00495807623819889	0	0.0168154702411736	0	0.00672272464793084	0.00779799714329633	0.0042475348049854	0.0114936250098612	0.000481889691729563	1.0048276624352e-05	0	0	0.0043578520547336	0.00589432975750088	0.0772186541338289	0	5.02413831217601e-05	0.00760162816288214	0	3.92844857388231e-05	0.00393550374683132	0.00331347266516	0.000583227630451751	0.00456074172529765
alpha-Fimbriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0.113608915515159	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Aminoglycoside_adenylyltransferases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0.00150376735545821	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Aminopeptidases_(EC_3.4.11.-)	0	0	0	0	0	0	0.0424736377048966	0	0	0	0.0121672871299321	0.0259373812780082	0.0526065764046368	0	0.0497184451510545	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.0338588439479123	0.0437321309038168	0	0.0373800166288288
Ammonia_assimilation	0.086486051388597	0.110462522173019	0.113608915515159	0.0953371934393733	0.0840699753432395	0.101970124977044	0.0733626279792339	0	0.148256762971203	0	0.0574867250507171	0.110462522173019	0.0731176745123753	0.095892200378029	0.0748220332623611	1.0048276624352e-05	0	0	0.0901265206302878	0.10005892138378	0	0	5.02413831217601e-05	0.13332235149342	0	3.92844857388231e-05	0.0873360928323932	0.0742750435656929	0.0667596809265965	0.103102052649121
AMP_to_3-phosphoglycerate	0.00208587257203171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Anaerobic_benzoate_metabolism	0	0	0	0	0	0	0.00310032092485193	0	0	0	0	0	0.0102115076712178	0	0.00408697617211543	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0.0136255699991812	0	0
Anaerobic_Oxidative_Degradation_of_L-Ornithine	0.0132383906594641	0.00825198683290935	0.00596600390086926	0.0043578520547336	0.00495807623819889	0.0103042938851533	0.00125218630189	0	0.0265835709822019	0	0.00658023153367274	0.00873195238656191	0.0019512898032013	0.00726661434436385	2.86482780353866e-05	1.0048276624352e-05	0	0	0.0111845870553825	0.0134270630875703	0	0	5.02413831217601e-05	0.00658023153367274	0	3.92844857388231e-05	0.00125218630189	0.00310032092485193	0.00298070367439821	0.00180152772287452
Anaerobic_respiratory_reductases	0	0	0	0	0	0	0.0296955436320757	0	0	0	0.0219264085599344	0	0	0	0.00568839353498158	1.0048276624352e-05	0	0	0.0380804028888581	0	0.107375563318146	0	5.02413831217601e-05	0.0299409781334535	0.103102052649121	0.193738576766375	0	0	0	0
Archaeal_membrane_bound_hydrogenases	0	0	0	0	0	0	0	0	0	0.0861176323951307	0	0	0	0	0	0.138938803643633	0.0137529906985027	0	0	0	0.0942950588775562	0	5.02413831217601e-05	0	0	0.152167680509272	0	0	0	0
Arginine_and_Ornithine_Degradation	0.193738576766375	0.19092260069068	0.19818536675889	0.18656239691163	0.193738576766375	0.19818536675889	0.178429385949815	0.403040651265153	0.245898111757788	0	0.129719296047671	0.138938803643633	0.241362490724051	0.203920046504279	0.193738576766375	1.0048276624352e-05	0.316479879181232	0.392956564293257	0.160595619079668	0.210855602202839	0.392956564293257	0	5.02413831217601e-05	0.233416655638505	0.359502430720874	3.92844857388231e-05	0.129719296047671	0.174215951147417	0.153430984053385	0.13332235149342
Arginine_Biosynthesis_extended	0.0873360928323932	0.0901265206302878	0.111494929147891	0.0873360928323932	0.0755616505598494	0.101146380086967	0.120459274655531	0	0.125124347423226	0	0.116243915715056	0.135171020599181	0.095892200378029	0.10005892138378	0.112672180961338	1.0048276624352e-05	0	0	0.0974613349798254	0.0967445935461416	0	0	5.02413831217601e-05	0.128450113192767	0	3.92844857388231e-05	0.0974613349798254	0.112672180961338	0.0974613349798254	0.0981958212424416
Arginine_Deiminase_Pathway	0.0793952818851593	0.0742750435656929	0.0736075814460924	0.0646268807647978	0.0687139638334731	0.0748220332623611	0.0336208922057229	0.163365415841514	0.0967445935461416	0.163365415841514	0.0420931928484491	0.0480659312325879	0	0.0588091423924177	0.0651556980462943	0.178429385949815	0	0.135171020599181	0.0697300156346908	0.0857492134016645	0.13332235149342	0	0.223872610086888	0	0	3.92844857388231e-05	0.0331196542366634	0.063384849636092	0.0548020179504979	0.0357356268489096
Aromatic_Amin_Catabolism	0	0	0	0.00051449314247879	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0529837074677295	0	0	0.0042475348049854	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0.000622993150709825	0.000101337938722188	0
Aromatic_amino_acid_degradation	0.0227561396573623	0.0148576597478225	0.0216729568165691	0.0121672871299321	0.00990364557889725	0.0170565219835982	0.0114936250098612	0	0.043381403291003	0	0.028880457363345	0.0327458369669256	0.0205267050054742	0.0262728226827659	0.00786256266543579	0.19818536675889	0.0912765138209769	0	0.0150386356236206	0.0252387053629363	0	0	5.02413831217601e-05	0.0199400566851077	0	3.92844857388231e-05	0.0128919389090436	0.0202220498099486	0.0103042938851533	0.0142016355601241
Arsenic_resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.00129729665013975	0	0	0.00152862080561951
At1g26220_At1g32070	0	0	0	0	0.0197465739118091	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
At1g54520	0	0	0	0	0.00039797589226024	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
At2g23840	0.128450113192767	0.113608915515159	0.110462522173019	0.111494929147891	0.0981958212424416	0.117922726187241	0.145321276541614	0	0.183931351884447	0	0.193738576766375	0.19818536675889	0.148256762971203	0.156403029106437	0.116243915715056	1.0048276624352e-05	0	0.281027848905561	0.10638399082913	0.123293209353278	0	0	5.02413831217601e-05	0.131226751334443	0.276682503748328	3.92844857388231e-05	0.156403029106437	0.15090437696516	0.10638399082913	0.15090437696516
At2g33980_At1g28960	0.0396617236984756	0.0355519251108357	0.0337398680768176	0.0276951348596309	0.022339563763691	0.0340082853385596	0	0	0	0	0	0	0	0	0.031486328250687	1.0048276624352e-05	0	0	0.0279193503938818	0.0385766701678853	0	0	5.02413831217601e-05	0.0435567670974099	0	3.92844857388231e-05	0.0408791151701398	0	0.0242399173561317	0.0426499635803421
At3g21300	0	0	0.0793952818851593	0	0.0717163675095175	0.0873360928323932	0.0819991751861443	0	0	0	0.0470834449511579	0.053502904058841	0.0697300156346908	0	0.0544790834432408	1.0048276624352e-05	0	0	0.0893933171263896	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0.0723349779012742	0.0828698476659884	0
At4g10620_At3g57180_At3g47450	0	0.0497184451510545	0	0.0285268435434157	0	0	0.0140641665841782	0	0	0	0.0296955436320757	0.0319544817344779	0.0180916013724663	0	0.00596600390086926	1.0048276624352e-05	0	0	0.0506972969494501	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0.0212044291948188	0.0402527547777952	0
At4g17370	0	0.000981524212391492	0.00121145871259342	0	0	0.000841489719009565	0	0	0	0	0.00108719146178694	0	0	0	3.84827615400716e-06	1.0048276624352e-05	0	0	0	0.00180152772287452	0.0793952818851593	0	5.02413831217601e-05	0.00359573303140044	0	3.92844857388231e-05	0.000868641445207282	0.00051449314247879	2.77931055567184e-06	0.000855065582108423
At5g04520_AT1G06240	0.13332235149342	0.14334604190901	0.136619362088365	0.125124347423226	0.117922726187241	0.145321276541614	0.112672180961338	0	0	0	0.119135467658553	0.111494929147891	0.104488073443923	0.136619362088365	0.0847958029845092	1.0048276624352e-05	0	0	0.113608915515159	0.128450113192767	0	0	5.02413831217601e-05	0.159204360353434	0	3.92844857388231e-05	0.103102052649121	0.108707494453672	0.107375563318146	0.10638399082913
At5g37530	0	0.233416655638505	0	0.203920046504279	0	0	0.210855602202839	0	0	0	0.19092260069068	0	0.237345959384866	0.233416655638505	0.217599278576497	1.0048276624352e-05	0	0	0.220379551201207	0.217599278576497	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.229545717413813	0.217599278576497	0.18656239691163	0.227214303443844
At5g48545_and_At3g56490_At1g31160	0.0101187214572823	0.00905403172134034	0.00709119708967702	0.00408697617211543	0.00298070367439821	0.0084437592612507	0.00575552457455704	0	0.0197465739118091	0	0	0	0.00709119708967702	0.0132383906594641	0.00051449314247879	1.0048276624352e-05	0	0	0.00825198683290935	0.00889368688159004	0	0	5.02413831217601e-05	0.0128919389090436	0	3.92844857388231e-05	0.0111845870553825	0.00650946601106294	0.00211131395327209	0.0121672871299321
At5g63420	0.223872610086888	0.241362490724051	0.241362490724051	0.223872610086888	0.210855602202839	0.241362490724051	0.248077999854193	0	0.271864462003511	0	0.278855176326944	0.271864462003511	0.25215097257697	0	0.250257887950598	1.0048276624352e-05	0	0	0.193738576766375	0.237345959384866	0	0	5.02413831217601e-05	0.263693075176716	0	3.92844857388231e-05	0	0.239354225054458	0.210855602202839	0.19818536675889
ATP-dependent_efflux_pump_transporter_Ybh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0480659312325879	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
ATP-dependent_RNA_helicases,_bacterial	0	0.0847958029845092	0.080035699175122	0.067291063725529	0.0710380019408139	0.0857492134016645	0	0	0	0	0	0	0	0.0873360928323932	0	1.0048276624352e-05	0	0	0.0785458818207221	0.0772186541338289	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.0693505328472818	0	0.0656822705000343	0.0717163675095175
Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	0.0149481476857215	0.0111845870553825	0.0122678767927355	0.00700097639317752	0.00531692798956005	0.012994452709924	0.0137529906985027	0.14334604190901	0.0337398680768176	0.131226751334443	0.0285268435434157	0.0190458135138203	0.0199400566851077	0.0182098824159221	0.00460558483214782	0.160595619079668	0.0723349779012742	0.112672180961338	0.00881281963407597	0.016199371918573	0.109183611731171	0.168385705877536	0.214180192110221	0.028880457363345	0.131226751334443	3.92844857388231e-05	0.0114306629361193	0.0142016355601241	0.00550185903807206	0.0127787354521799
Autotransporter_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.024526720826165	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Auxin_biosynthesis	0	0	0	0	0.0627984151088453	0	0.0515049004589924	0.214180192110221	0	0	0.0600786993852806	0.0585793147887756	0.0415301686678059	0	0.0366646648504228	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.0583494871851335	0.0400613030391333	0.0651556980462943	0.0598205976415626
Bacterial_Chemotaxis	0	0	0	0	0	0	0.00672272464793084	0	0	0	0	0.0152565977091212	0.0138804113978243	0	0.0105744214918527	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Bacterial_cyanide_production_and_tolerance_mechanisms	0.0237961362879828	0.0398698513004715	0	0	0.0237961362879828	0.0292303298036802	0.0199400566851077	0	0	0	0.0345693853811258	0.0366646648504228	0.0341577267292069	0	0.0373800166288288	1.0048276624352e-05	0	0	0.0424736377048966	0	0	0	5.02413831217601e-05	0.0470834449511579	0	3.92844857388231e-05	0	0.0299409781334535	0	0
Bacterial_Cytoskeleton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0.13332235149342	0	0
Bacterial_RNA-metabolizing_Zn-dependent_hydrolases	0	0	0	0.290402997892641	0	0	0.248077999854193	0	0	0	0.278855176326944	0.286383152760101	0.25215097257697	0	0.254044057203342	1.0048276624352e-05	0	0	0.263693075176716	0	0	0	5.02413831217601e-05	0.290402997892641	0	3.92844857388231e-05	0	0.239354225054458	0.267647072028399	0
Bacterial_signal_recognition_particle_(SRP)	0.0901265206302878	0.0793952818851593	0.0779166886695419	0.0723349779012742	0.0623969116301105	0.0813306441009454	0.0981958212424416	0	0.109659729008669	0	0.0664457257303654	0	0.0873360928323932	0.0942950588775562	0.0731176745123753	1.0048276624352e-05	0	0	0.0717163675095175	0.0807777750934864	0	0	5.02413831217601e-05	0.0893933171263896	0	3.92844857388231e-05	0.0779166886695419	0.0922970552777076	0.0705102536249158	0.0828698476659884
Bacteriocin-like_peptides_Blp	0.00354821751055443	0.00257545881606929	0.00310032092485193	0.000251634501848135	0.000583227630451751	0.00257545881606929	0.00186983462460814	0	0.0154653666904761	0.080035699175122	0.00298070367439821	0.00609182115179333	0.00206043119079133	0.00520126591182017	8.02793164349826e-05	1.0048276624352e-05	0	0.107375563318146	0.00051449314247879	0.00495807623819889	0	0	5.02413831217601e-05	0.00747484884291957	0	3.92844857388231e-05	0.00609182115179333	0.00231003465800263	0.000136613803467254	0.00726661434436385
Bacteriophage_P4_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0415301686678059	0	0	0	0	0.104488073443923	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
BarA-UvrY(SirA)_two-component_regulatory_system	0	0	0	0	0	0	0	0	0	0	0.110061125590844	0.108041528885909	0	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0.0974613349798254	0	0
Benzoate_catabolism	0	0	0	0	0	0	9.35879381342574e-05	0	0	0	0	0	0	0	5.45172455151014e-06	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Benzoate_degradation	0	0	0	0	0	0.000887669032857651	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0151476166663709	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Benzoate_transport_and_degradation_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0285268435434157	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Beta-Glucoside_Metabolism	0.0316412748141657	0.0160295667332775	0.0219264085599344	0.00958274210627699	0.0160295667332775	0.0231111431325695	0.0285268435434157	0	0.0208324291665981	0	0.0338588439479123	0.0292303298036802	0.0157101598124949	0.0305633299048043	0.0103042938851533	1.0048276624352e-05	0.217599278576497	0	0.0212044291948188	0.0212044291948188	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0.0323295817629338	0.0178339806632675	0.0138804113978243	0.0353682233727618
beta-glucuronide_utilization	0	0	0	0	0	0	0	0.0986024023077684	0	0	0	0	0	0	0	1.0048276624352e-05	0.0615306219092196	0	0	0	0.113608915515159	0.159204360353434	5.02413831217601e-05	0	0.128450113192767	3.92844857388231e-05	0	0	0	0
Beta-lactamase	0	0	0	0	0	0	0	0	0	0	0	0.00331347266516	0.00160441046654148	0	0	1.0048276624352e-05	0	0	0	0	0	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Beta-lactamase_cluster_in_Streptococcus	0.127325454486759	0.114924277683911	0.107375563318146	0.103102052649121	0.116243915715056	0.116243915715056	0.0772186541338289	0.267647072028399	0.15090437696516	0.276682503748328	0.0840699753432395	0.0974613349798254	0.0785458818207221	0.114924277683911	0.0772186541338289	0.276682503748328	0.174215951147417	0.223872610086888	0.116243915715056	0.114924277683911	0.241362490724051	0.294342563708746	0.329896787095618	0.121913816145186	0.25780874024756	0.298664926105615	0.110462522173019	0.0873360928323932	0.0967445935461416	0.111494929147891
Bile_hydrolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0893933171263896	0.121186545400359	0	0	0.127887783839763	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Bile_hydrolysis_related_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.0857492134016645	0.121186545400359	0	0	0.127887783839763	0	5.02413831217601e-05	0	0	3.92844857388231e-05	0	0	0	0
Biofilm_Adhesin_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0048276624352e-05	0.043381403291003	0	0	0	0	0	5.02413831217601e-05	0	0.063384849636092	3.92844857388231e-05	0	0	0	0
