	mgm4472467.3	mgm4472473.3	mgm4472934.3	mgm4472580.3	mgm4472682.3	mgm4473326.3	mgm4472464.3	mgm4472586.3	mgm4472361.3	mgm4472337.3	mgm4472751.3	mgm4472353.3	mgm4472444.3	mgm4478571.3	mgm4473472.3	mgm4472419.3	mgm4473666.3	mgm4472397.3	mgm4472312.3	mgm4472462.3	mgm4472428.3	mgm4472305.3	mgm4472160.3	mgm4472253.3	mgm4472167.3	mgm4472304.3	mgm4472484.3	mgm4472495.3	mgm4472255.3	mgm4478487.3
5-FCL-like_protein	0	0	0	0	0	0	0	0	0	0	0.313574133176838	0.330078542659839	0.19719111511283	0.199028868648053	0.203468096566472	0	0.242745857819296	0.243644636669856	0.338101631146948	0.318556808772339	0	0.394785796400061	0.366442909856822	0.319957231632514	0.354676785297972	0.341798040051129	0.384342918699906	0.325501041072103	0.309901841773119	0.337032421959788
Glycolysis_and_Gluconeogenesis	0.287035235668175	0	0	0	0	0	0	0	0	0	0.27549581561367	0.390264568980071	0.221792573417691	0.237968984894406	0.241567315963374	0.46288557853864	0.28556889164007	0.291570933588443	0.342531212065182	0.330036738992371	0.639366192087852	0.419387254704922	0.405411967103729	0.319563312458297	0.365389779003304	0.351290688233072	0.409585902517063	0.377175197562525	0.358447154536904	0.347057262985264
De_Novo_Purine_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.298532852055213	0.347557299161515	0.227046972851734	0.225818588161523	0.229744917236778	0.421197675072955	0.270693217354953	0.293585548793723	0.334262125073357	0.338201316815525	0.623485621950141	0.413891680266257	0.393827527715028	0.350679711554694	0.391017034994493	0.344097241761864	0.41087860054184	0.363328536630464	0.350150734377889	0.338095199813491
RNA_polymerase_bacterial	0.132405077537764	0.181675523148781	0.10316501997733	0.109102748591136	0.136434307948324	0.132385783537394	0.161891133602913	0.139108134832906	0.127383813941523	0.152861541429846	0.203157784727191	0.249235073277006	0.161363764259472	0.20284747288791	0.205611338440884	0.401487245861839	0.23281427112894	0.268318447476104	0.263774710389015	0.24135668979267	0.478151956331246	0.273378299073084	0.257640826104783	0.224739731974178	0.235997781189957	0.248122452589014	0.257002516259215	0.252031095497263	0.231031183928098	0.217327620165446
Translation_elongation_factors_bacterial	0.120740246480855	0.161984387938034	0.0909808587437998	0.0957561238353257	0.121114871654702	0.1202852296388	0.143110032076276	0.12390767820823	0.118260967433335	0.136128819609136	0.167417256875497	0.230233698579479	0.1429026215723	0.186404161072746	0.167309532040099	0.324669791222838	0.181865247485751	0.208449164328609	0.230754636589464	0.205294595268146	0.397573779453497	0.239351721587575	0.22801006503686	0.189629474801232	0.206264118786729	0.219367960704553	0.237253499047359	0.230053621242694	0.21404764010258	0.188528108946789
Ribosome_LSU_bacterial	0.136313720446013	0.158665819874428	0.113586995843751	0.119016649114486	0	0	0.148150589672886	0.134691416581585	0.126766405929689	0.132540135540353	0.212690628743237	0.219650939376643	0.132847231712905	0.171729465958148	0.164831860825944	0.281189153556125	0.181162624305617	0.20368836973736	0.225429492487399	0.198160638631412	0.40792661848526	0.281566994396701	0.249371739112958	0.242631701650441	0.256373853413832	0.27779340949104	0.248799350435321	0.223664091453562	0.215575081798522	0.239240781085448
Ribosome_SSU_bacterial	0.112297513485702	0.155397094645111	0.0982016383821981	0.10177424411734	0	0	0	0.126886993432001	0.119071315448867	0.126581505092812	0.192510712189789	0.226760778512915	0.133590050727143	0.163793200472703	0.173982040501322	0.323229172528559	0.194978736403759	0.211423656052287	0.227799438866156	0.210709778038604	0.408724103833879	0.244747610357663	0.238001141561689	0.203907035074885	0.215513984130685	0.222898762772226	0.238330747401339	0.210888247542025	0.220122034552339	0.202935903722938
Resistance_to_fluoroquinolones	0.113402095006873	0.148589528181299	0.0843051346158484	0.0856155188076308	0	0.105173203849153	0.13279095754516	0	0.105221438850078	0.121251537490654	0.166156715518004	0.1957617512521	0.131384103351529	0.150464261883898	0.153078598934006	0.309966155107685	0.163561672468265	0.205598475773971	0.195658849916795	0.191639266506419	0.36956853791673	0.232487880956018	0.214345089274948	0.18901689028949	0.212100553898594	0.191870794510857	0.221877788585991	0.200734779847417	0.199141416983544	0.183719079354616
DNA_topoisomerases,_Type_II,_ATP-dependent	0.113402095006873	0.148589528181299	0.0843051346158484	0.0856155188076308	0	0.105173203849153	0.13279095754516	0	0.105221438850078	0.121251537490654	0.166156715518004	0.1957617512521	0.131384103351529	0.150464261883898	0.153078598934006	0.309966155107685	0.163561672468265	0.205598475773971	0.195658849916795	0.191639266506419	0.36956853791673	0.232487880956018	0.214345089274948	0.18901689028949	0.212100553898594	0.191870794510857	0.221877788585991	0.200734779847417	0.199141416983544	0.183719079354616
DNA_repair,_UvrABC_system	0.11522537804182	0.153260284104155	0.0922558706015709	0.0903280783979548	0	0.108877651920155	0.137717358972916	0.110424387616467	0	0.119740174128353	0.152229662917735	0.190713154488669	0.123446230032719	0.156591714834675	0.159500285390422	0.248585508597889	0.133409973390358	0.160238280904567	0.200254037671536	0.191520286837472	0.366343224188245	0.211140677380196	0.205471456938203	0.170137710927639	0.189563553633301	0.165753149343602	0.21074675820598	0.195565595581674	0.188328737609634	0.177241118730455
tRNA_modification_Bacteria	0	0	0	0	0	0	0	0	0	0	0.446107837383734	0.552348642586682	0.320391346640834	0.3429878367406	0.354456512127083	0.575618814866027	0.313722053846339	0.33336816972289	0.374427410343192	0.436732561037374	0.823710718621122	0.736363563280302	0.659277600469487	0.647680298413872	0.696328512512963	0.662810010370525	0.742523172898361	0.515260750375831	0.521034479986494	0.564415431984629
Serine-glyoxylate_cycle	0	0	0	0	0	0	0	0	0	0	0.434846572501226	0.556311951829312	0.295495654830333	0.399498355990385	0.405727102443103	0.495323616660369	0.431629297939562	0.310988737127284	0.384990875545658	0.38986904197249	1	0.565478209838332	0.54593981879718	0.499946137582301	0.517330031915492	0.48772660401476	0.553083422434099	0.506216687702487	0.480285551205473	0.46532626958542
Universal_GTPases	0	0	0	0	0	0	0	0	0	0	0.443020797324565	0.596692686769943	0.374375959675539	0.43651389569985	0.44255774131569	0.825718902492946	0.456431735414942	0.504554188003955	0.513328134672123	0.511409989468691	0.953824633614972	0.656750086421043	0.634780651333296	0.529581722150316	0.587597173428946	0.571459349952971	0.650474712800765	0.602508220048074	0.573758551663706	0.535138394256819
YgfZ	0	0	0	0	0	0	0	0	0	0	0	0	0.322047415005909	0.341680668215546	0.349760030870401	0.623853815790531	0.367785450715888	0.397538407119486	0.498934810396251	0.437996318061596	0.932474214372422	0	0	0	0	0.62448087080255	0.669476087498292	0.567497648543705	0.582694889501652	0.637358008216029
Heme_and_Siroheme_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.110231447612769	0.177176805395889	0.104891833010427	0.0759733421228224	0.09363860729474	0.1394313093391	0.0975392110361682	0.0665337524418969	0.136607953951652	0.092760730277914	0.244049810677621	0.188130974105844	0.180331374456351	0.165248289667259	0.175556109364825	0.165307779501732	0.176757160887846	0.167578040211912	0.159868479230813	0.158559702872394
Queuosine-Archaeosine_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.112971195665281	0.151263355065881	0.0862522208198342	0.0877860938492335	0.0883986783609747	0.140109815018771	0.08764138884646	0.0893987507134761	0.10244471063019	0.101070013103842	0.230941145259705	0.165418720003859	0.156601361834859	0.139731974178196	0.149793795371048	0.139124213166547	0.166590830526324	0.119465234623084	0.1314661028531	0.135549999598042
Leucine_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.105284144351279	0.120923539484368	0.07661165196839	0.0691915009928371	0.0699568296741726	0.185051973213496	0.0955487133313503	0.107546365894639	0.117796303591096	0.117900812759766	0.20101132718605	0.137304145798329	0.120663070479376	0.122751646019407	0.126568642425899	0.116821956572421	0.139230330168581	0.129305174811683	0.115501925380454	0.103546076484633
CBSS-393121.3.peg.2760	0	0.111522537804182	0	0	0	0	0	0	0	0.0855351271394233	0.115191613541173	0.135530705597672	0.0764138884645995	0.0875754676785298	0.0931257084515761	0.185051973213496	0.100116567918901	0.124534733220249	0.12413599054594	0.112086887314999	0.220996695902437	0.174049569502617	0.162744893119277	0.158006608195127	0.167045847368379	0.160934472751244	0.182468184997307	0.143717793087924	0.137231793296943	0.13670763962023
Translation_termination_factors_bacterial	0	0.113403702840238	0	0	0	0	0	0	0	0	0.127020443601225	0.149624972867812	0.0787195215087908	0.0808917043837577	0.082415930412972	0.168586151731235	0.0918555200938975	0.11479930220032	0.112442218488476	0.122867410021625	0.227936104702109	0.18828854177553	0.158675466874613	0.157799197691151	0.171295350949828	0.159818636396524	0.164444372985184	0.135117492423085	0.131742650191734	0.15107684639564
Glycogen_metabolism_cluster	0.0994734345732408	0	0	0.0724682653889751	0	0	0	0	0	0	0.124827358892524	0.117688578755698	0.0924890064393726	0.0835237276008714	0.0846074072883086	0.201075640520616	0.107885618734474	0.137519595469126	0.103911054658295	0.108207185407304	0.233380228473121	0.203561350901593	0.181075801303953	0.132559429540722	0.172980360315457	0.176930806891174	0.203624056402794	0.169237324243715	0.162921754789334	0.149610502367535
Ribonucleotide_reduction	0.075572991615149	0	0	0	0	0	0	0	0	0	0.123483210200095	0.138756019326157	0.0976276418711965	0.119351078454229	0.121245106157198	0.22058348272785	0.117180503412626	0.149832383371787	0.134982434420497	0.133737971396644	0.243245893995546	0.165811031344711	0.172698989476731	0.153792476947689	0.14568417329228	0.14733059465717	0.17434541084162	0.16074314058091	0.148050904004309	0.140463538358884
Glycine_and_Serine_Utilization	0.128568787130902	0	0	0	0	0	0	0	0	0	0.130422618999767	0.173301926988287	0.0922397922679293	0.0757820099524885	0.07693321864122	0.129827720655031	0.104642618838984	0.0887138137003481	0.112840961162785	0.0856203423077232	0.212666511242775	0.198446832970231	0.172990007315642	0.154747529965994	0.175025524354656	0.156715518003714	0.185693498725792	0.142934778239583	0.135881213271057	0.16467911665635
At5g63420	0	0	0	0	0	0	0	0	0	0	0.142024744555474	0.175511090030629	0	0.0930276306163629	0	0.219424234872298	0.115402239711876	0.139006841330964	0.145039432113256	0.158230097032744	0.254344767708275	0.212734040244069	0.179612672942576	0.17609634137518	0.191357895667693	0.179537104774461	0.18740905692534	0.180173806786665	0.171288919616371	0.16811184088881
Transcription_factors_bacterial	0	0	0	0	0	0	0	0	0	0	0.15677983133828	0.139325192337066	0	0.101267776607632	0.101970399787766	0.148284039842111	0.0835816096019809	0.112439002821748	0.101748518783513	0.151686215240652	0.293077473450652	0.19582767242003	0.195371047744612	0.169169795242421	0.183759275188719	0.168857875569776	0.192825847529162	0.16418711964692	0.141974901721186	0.165560209339904
Fatty_Acid_Biosynthesis_FASII	0	0	0	0	0	0	0	0	0	0	0.117630696754588	0.214796890450274	0.0886318141987764	0.105678063525496	0.105928885530304	0.154332708958044	0.0902830590637586	0.0940630753028756	0.111376224968044	0.103115177143041	0.187626114429501	0.24301115032438	0.205350869435892	0.202643278050663	0.2113513035509	0.215375710461368	0.232885015796963	0.205535770272769	0.188965439621838	0.199530512657668
Methionine_Degradation	0.107273034222733	0.127083149102427	0.0794012428551905	0.0764058492977788	0	0	0	0	0.0956773400004823	0.0942592309733019	0.1280800057882	0.196700725936764	0.0691400503251843	0.114498637361224	0.11686054457316	0.174420979009735	0.100746838597648	0.120074603468097	0.109710509602785	0.10865094741581	0.194956226736661	0.20332017589697	0.196502962432973	0.174982112853824	0.180114316952191	0.193237452870385	0.228452219212001	0.194628228730374	0.141555257213142	0.162892813788779
Arginine_and_Ornithine_Degradation	0.0992724554027221	0.106300295037422	0.0582630576167086	0.076547338633824	0	0	0	0	0	0.0888697735366707	0.12949007564856	0.15117010073076	0.0814898183952215	0.0669871614505873	0.0669324951162062	0.118389594102467	0.0903554115651454	0.0761630664597921	0.110757209122847	0.124751790724409	0.252072899164731	0.183066299008771	0.15367671294547	0.15750817985224	0.159878126230997	0.171502761453803	0.158096646863519	0.161709448432764	0.142273958726918	0.128025339453819
HtrA_and_Sec_secretion	0	0	0	0	0	0	0	0	0	0	0.107887226567839	0	0.0777660763238498	0.103666663986944	0.106317981204428	0.137432772467461	0.112014534813612	0.089045027373363	0.135869958437508	0.121151851822077	0.243236246995361	0.173670120828677	0.163555241134809	0.138984331663866	0.158842681544485	0.167438158709231	0.173789100497624	0.124512223553151	0.115371690877957	0.137456889967924
Photorespiration_(oxidative_C2_cycle)	0	0	0	0	0	0	0.0893617705461006	0	0	0	0.125922293413511	0	0.0678473523004076	0.070754315022791	0.0724650497222468	0.137542105136224	0.0922478314347501	0.0881623268564446	0.124492929552781	0.0903521958984171	0.229706329236038	0.142175880891704	0.138735117492423	0.114993850037382	0.128461062295504	0.108322949409523	0.121267615824296	0.119177432450901	0.107189426887797	0.121352830992596
DNA_replication_cluster_1	0	0	0	0	0	0	0	0	0	0	0.116908779574085	0	0	0.0935919801271796	0.0956773400004823	0.0858792034793514	0.0486835864331021	0.0572211815967393	0.0886752256996085	0.0521130949988343	0.163971669976124	0.159349149054192	0.152755424427812	0.139119389666455	0.150832455724289	0.137781672307482	0.159842753896986	0.128930549637836	0.12176122066709	0.125650569574969
Iron-sulfur_cluster_assembly	0.0787275606756116	0.0966549026858856	0	0	0	0	0	0	0	0	0.135654508766711	0	0.0703185921811064	0.081730993399844	0.0829320449228642	0.129798779654477	0.0637200440546342	0.0818531887355194	0.0896560040517401	0.108372792243812	0.206754507962795	0.1998295696634	0.166605301026602	0.171969033129406	0.181482583145083	0.17570885353442	0.19085303599135	0.143684028587277	0.139858993013964	0.164171041313278
UDP-N-acetylmuramate_from_Fructose-6-phosphate_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.124140814046032	0	0	0.109935606273766	0.110601249286524	0.174146039504466	0.123711522537804	0.0930324541164554	0.147486554493492	0.143963791592639	0.254262768206703	0.218088125346689	0	0.190142373644395	0.198499891471248	0.192349928853374	0.220683168396427	0	0.182394224662556	0.164341471649878
Lactose_and_Galactose_Uptake_and_Utilization	0.401226776856847	0	0	0	0	0	0	0	0	0	0	0.123481602366731	0.100196959587108	0.164537627320305	0.167508903377254	0.134104557403671	0.0911464655803073	0.0701385148443215	0.0673505317908852	0.0920918715984275	0.183510061017276	0.191632835172963	0.238367727568715	0.159963341399297	0.173522200159175	0.238282512400415	0.200048235000925	0.156115796158886	0.143013562074427	0.193409491040349
Proteasome_bacterial	0.0531212065181565	0.0696577726684406	0.0397054449276877	0.0395028579238048	0.0507255348055728	0.0503734192988239	0.0611844908393694	0.0516259214894968	0.0509120434758142	0.0610639033370581	0.103484978816795	0.123197015861276	0.0753527184442604	0.0906882330715245	0.0919262647619201	0.169537989082811	0.103039608974926	0.116606506901625	0.109651019768311	0.127624988946146	0.216280920645384	0.141384826876543	0.132012766196911	0.128887138137003	0.129755368153645	0.128724746967224	0.141238514040405	0.12701079660104	0.121510398662283	0.109882547772749
tRNA_aminoacylation,_Asp_and_Asn	0.0465692855592446	0.0570764765939658	0.0315119261039786	0.0318141987764388	0.0426879758181862	0.0423117428109751	0.0521806240001286	0.04182939280173	0.0413438271257567	0.0491707599424396	0.0939730366344832	0.129747328986824	0.0904936852344623	0.0955840856653616	0.0971018803611194	0.1624747771141	0.104742304507561	0.10680676254713	0.129321253145324	0.115172319540803	0.221541751412884	0.14592052479681	0.14313093391001	0.11379601418109	0.125632883407964	0.129482036481739	0.144473474769075	0.140289892355556	0.127724674614723	0.117389521749966
Staphylococcal_pathogenicity_islands_SaPI	0.0538431236986599	0.0699873785080914	0.0410769267873078	0.0419162158033941	0.0512721981493838	0.0507802011399539	0.0627344422024101	0.05058886896962	0.0537273596964411	0.0574462782677203	0.104200464663842	0.130359913498565	0.0545779035460765	0.083700589270928	0.0838661961074354	0.152781149761639	0.0818081694013233	0.102177810291741	0.104142582662733	0.106403196372728	0.201413285527088	0.141835020218505	0.135313648093512	0.12013409330257	0.129739289820003	0.119243353618831	0.142130861557508	0.128366200127019	0.102021850455419	0.114130443520833
DNA_gyrase_subunits	0.0666366537772025	0.0852167761333215	0.0433680893312217	0.0443697695170873	0	0.059713323311172	0.0716257607061604	0.0589833669638479	0.0610542563368732	0.0700227508421027	0.097868816875819	0.129506153982201	0.0870304121680829	0.102899727472245	0.105025283179651	0.208007010153468	0.110250741613139	0.133805500397939	0.129287488644677	0.118360653101913	0.228534218713573	0.147454397826209	0.138204532482254	0.120775618814866	0.133847304065407	0.12369062070407	0.143745126255115	0.137665908305263	0.133807108231303	0.116175607560032
F0F1-type_ATP_synthase	0.0651992507496523	0.063236086212025	0.0443167110160703	0.0459116817133072	0.0393115257534709	0.0421445281411035	0.0494296211140677	0.0435497745013707	0.053598733027309	0.0540006913683466	0.0888376168693877	0.113660956178502	0.0754138161120981	0.0619353490204275	0.0624691496973254	0.141466826378114	0.06980086983785	0.0896736902187457	0.0908779574084942	0.0970536453601949	0.220286033555482	0.11901825694785	0.114876478201799	0.109015925589472	0.109371256762949	0.10940662909696	0.116186862393582	0.129301959144954	0.111665634973591	0.0973318005321928
tRNA_aminoacylation,_Glu_and_Gln	0.040961162785089	0.0513960013184234	0.0307305190890016	0.0305038145846564	0.0345282214951242	0	0.048511548263138	0	0.0386362357405279	0	0.0884855013626388	0.121881808169401	0.0774750584849386	0.0814576617279385	0.0816715035653705	0.138593628156378	0.0926176331085046	0.0917477952584994	0.116304234229164	0.10434677749998	0.199363297987797	0.127563891278308	0.118613082940084	0.102447926296919	0.109995096108239	0.105985159698049	0.121328713492134	0.119815742296468	0.110171957778296	0.101074836603934
Pentose_phosphate_pathway	0	0	0	0	0	0	0	0	0	0	0.1705251987684	0.174189451005298	0.116524507400053	0.111057873961943	0.113141626001881	0.22111406773802	0.127055815935236	0.136706031786866	0.134440594576778	0.168820895402401	0.328272945791898	0.221345595742457	0.199495140323657	0.17421356850576	0.200641525512296	0.195456262912912	0.203644958236528	0.184273781865247	0.180640078462268	0.170584688602873
Protein_chaperones	0	0	0	0	0	0	0	0	0	0	0.137450458634467	0.162158033941362	0.0901126287271587	0.120621266811908	0.122368981678739	0.237046088543383	0.14887250685339	0.147050831651808	0.156641557668963	0.15022469471264	0.335418157262181	0.216229469977732	0.208312498492656	0.167661647546848	0.192920709697647	0.186857570081437	0.207777089982394	0.163339791464013	0.171052568111841	0.1818765023193
tRNAmodification_position_34	0	0	0	0	0	0	0	0	0	0	0.1363860729474	0.199052986148516	0.128600943798185	0.13506121825534	0.137617673304339	0.24122484745681	0.121362477992781	0.134307144407554	0.135291138426413	0.173002869982555	0.313400487173509	0.238071886229711	0.228511709046474	0.200307096172553	0.217797107507778	0.212655256409226	0.247302457573297	0.197991816128176	0.19419250588869	0.190991309660667
Macromolecular_synthesis_operon	0	0	0	0	0	0	0	0	0	0	0.179215538101631	0.189369005796239	0.123714738204532	0.115450474712801	0.115857256553931	0.214230933106093	0.114944007203093	0.153493419941957	0.154385767459061	0.160529298743478	0.258066901946282	0.200678505679671	0.203299274063236	0.183291395679752	0.18494103271137	0.154454904293719	0.189774179804005	0.183717471521252	0.180414981791287	0.176406653214461
Entner-Doudoroff_Pathway	0	0	0	0	0	0	0	0	0	0	0.173192594319525	0.221815083084789	0.133953421067441	0.152546406090473	0.153935574117099	0.290726821072264	0.164113159312169	0.161617801931008	0.197138056611813	0.184907268210723	0.361145098921948	0.245009687196019	0.221792573417691	0.182741516669212	0.21090593370903	0.203833074740134	0.229416919230491	0.21122750038186	0.196557628767355	0.193351609039239
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	0.141134004871735	0	0	0	0	0	0	0	0	0	0.137873318809239	0.220359993890233	0.113379585339775	0.109638157101398	0.112223553150951	0.202643278050663	0.14802035517039	0.0688490324862731	0.158313704367679	0.155049802638455	0.315296122709842	0.229129117058308	0.218691062858245	0.201974419371176	0.21377270059731	0.197940365460524	0.237152205545417	0.214325795274578	0.212790314411814	0.188561873447436
Glycogen_metabolism	0.116182038893489	0	0	0.0863840631556945	0	0	0	0	0	0	0.161749644266868	0.141296396041514	0.120261112138338	0.107044721885024	0.108089813571721	0.232211333617384	0.128068750954651	0.163762651638784	0.122563529515801	0.131120418679808	0.276325457629571	0.244186476513574	0.222155943757989	0.169988182424774	0.213309644588435	0.219565724208343	0.246119092217283	0.205793023611033	0.196416139431309	0.180699568296742
Iojap	0	0	0	0	0	0	0	0	0	0	0.172234325634491	0.19068260565475	0.128461062295504	0.138272061483548	0.145488017621854	0.215832335136786	0.132003119196726	0.122217845342509	0.150682927221423	0.132921192047656	0.2755617367816	0.314755890699488	0.250537418301967	0.267942214468892	0.292189949433641	0.283391885265011	0.293276844787806	0.227219011021698	0.205006793095964	0.208010225820196
pyrimidine_conversions	0	0	0	0	0	0	0	0	0	0	0.16979685025444	0.192531614023523	0.126113625583844	0.128895177303824	0.129892033989597	0.191531541671021	0.111024109461295	0.104414306501274	0.111713869974516	0.145965544131006	0.34962818853454	0.286260259986655	0.233960656317579	0.211021697711249	0.236261465861678	0.279031441181436	0.28792436751855	0.192927141031104	0.199623766992789	0.194158741388043
De_Novo_Pyrimidine_Synthesis	0	0	0	0	0	0	0	0	0	0	0.198491852304427	0	0.130168581328231	0.141462002878022	0.14191862755344	0.23493339550289	0.138220610815895	0.161949015604023	0.172268090135138	0.139038997998247	0.323928580041964	0.246564462059152	0.255439702229261	0.211524949554228	0.222844096437845	0.197848718958767	0.251378315151418	0.190978446993754	0.22034713122332	0.218901689028949
Sialic_Acid_Metabolism	0	0	0	0	0	0	0	0	0	0	0.208105087988681	0.209098729007726	0.151078454229004	0.174821329517409	0.170832294940952	0	0	0.102792002636847	0.176737866887476	0.196644451769019	0	0.291252582582341	0.282895064755489	0.260901512167279	0.279972023699464	0.288998400205803	0.296945920524797	0.26249809069788	0.24247252614739	0.224633614972144
Fermentations:_Mixed_acid	0	0	0	0	0	0	0	0	0	0	0	0.236084604191622	0.159707695894398	0.111987201646421	0.132815075045622	0	0	0	0	0.115408671045333	0	0.280790410881816	0.269186677492745	0.230849498757949	0.242671897484545	0.242951660489907	0.263051185375148	0.236689149536542	0.232944505631436	0.22658070117613
Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0.180988978302289	0	0.148030002170575	0.14855094018056	0.151763391242132	0	0.148298510342388	0.104959362011721	0	0.180263845455057	0	0.246099798216913	0.243282874162922	0.231364005434477	0.239594504425561	0.210380172198953	0.255476682396636	0.229359037229382	0.230680676254713	0.204529266586811
Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	0	0	0	0	0	0	0	0	0	0	0.158633663207145	0	0.107613894895933	0.0793272825204396	0.0998159030798048	0	0.0759106366216205	0.0834963944336809	0	0.101743695283421	0	0.187719368764621	0.167754901881969	0.165857658512272	0.16832085922615	0.175777990369078	0.156659243835969	0.161989211438127	0.150530183051828	0.150192538045357
PROSC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180220433954225	0	0	0.118495711104501	0.256695420086662	0.195025363571319	0	0.381675523148781	0	0.344971903111961	0	0.341553649379778	0.34741580982547	0	0.329285880811313	0.314730165365662
CBSS-350688.3.peg.1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214748655449349	0	0.250653182304186	0.264265099565081	0	0	0	0.317977988761245	0.347854748333883	0.32457010555426	0.389476730631637	0	0.333393895056716	0.31808089009655
